uid,weibo_id,orinin_link,content,like_num,repost_num,comment_num,create_time,img,raw_img,video_link,content_en
1860563805,L827ezqMB,,今天真的很开心，感谢十一年来大家的一路陪伴 绿洲  [组图共4张]原图,296703,279825,50186,2021-12-27 22:38:50 来自绿洲APP,https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png,https://weibo.cn/mblog/oripic?id=L827ezqMB&u=l_xin-43af9086c0,,I'm really happy today. Thank you for being with the oasis for 11 years [4 photos in total] Original picture
1860563805,L81dEzWnV,,大家开始看大结局了吗,151151,126856,18604,2021-12-27 20:21:54 来自罗云熙超话,https://h5.sinaimg.cn/m/emoticon/icon/default/d_haha-0ec05e6dad.png,https://weibo.cn/mblog/oripic?id=L81dEzWnV&u=d_haha-0ec05e6dad,,Is everyone starting to watch the finale
1860563805,L7OvQE37O,,已经提前收到了一份特别的礼物#罗云熙照片不发会过期# #每日星随拍# 绿洲原图,170762,159801,29267,2021-12-26 12:01:01 来自绿洲APP,https://h5.sinaimg.cn/m/emoticon/icon/default/d_haha-0ec05e6dad.png,https://weibo.cn/mblog/oripic?id=L7OvQE37O&u=d_haha-0ec05e6dad,,I have received a special gift in advance. Original picture of the oasis
1860563805,L7f7ArFYv,,走过最长的路，是厉择良的套路#idoltube##良言写意##罗云熙的栗子铺# 网页链接,339542,363010,46567,2021-12-22 17:55:06 来自厉择良的iPhone客户端,https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-f2bd11b506.png,https://weibo.cn/mblog/oripic?id=L7f7ArFYv&u=d_xiaoku-f2bd11b506,,The longest road I've walked is a link to Li Zeliang's routine website
1860563805,L75lCCpZ5,,厉择良已经知道谢明皓是什么样的人了#罗云熙的栗子铺##良言写意#原图,346297,403860,43230,2021-12-21 17:02:13 来自厉择良的iPhone客户端,https://h5.sinaimg.cn/m/emoticon/icon/default/d_bingbujiandan-9955880b30.png,https://weibo.cn/mblog/oripic?id=L75lCCpZ5&u=d_bingbujiandan-9955880b30,,Li Zeliang already knows what kind of person Xie Minghao is. Original picture
1860563805,L6Vsb1TBa,,#罗云熙直播##见面吧星朋友##电视剧大赏#厉择良来和大家见面啦，今天#罗云熙的栗子铺#送开张福利！ 罗云熙Leo的微博视频 罗云熙Leo的直播间,352884,404844,52417,2021-12-20 15:50:53 来自微博直播平台,,,https://m.weibo.cn/s/video/show?object_id=1042211:4716571562803397&fromWap=1,Li Zeliang is here to meet everyone. Today we are offering opening benefits! Luo Yunxi Leo's Weibo video Luo Yunxi Leo's live broadcast
1860563805,L6jY7zxZO,,#厉择良苏写意父仇者联盟# @程潇 听说咱俩有了新的组合名“父仇者联盟”#良言写意#  [组图共2张]原图,376317,368167,50649,2021-12-16 16:25:13 来自厉择良的iPhone客户端,https://wx2.sinaimg.cn/wap180/0021UJDDgy1gxfr3jqvdwj61ds0kjgrv02.jpg,https://weibo.cn/mblog/oripic?id=L6jY7zxZO&u=0021UJDDgy1gxfr3jqvdwj61ds0kjgrv02,,@程潇 I heard we both have a new group name “League of Fathers and Fathers” [2 photos in total] Original image
1860563805,L6aiuxlHK,,厉择良眉头一皱，发现此事并不简单#罗云熙的栗子铺##idoltube##良言写意# 网页链接,342613,341637,48178,2021-12-15 15:47:56 来自厉择良的iPhone客户端,https://h5.sinaimg.cn/m/emoticon/icon/default/d_bingbujiandan-9955880b30.png,https://weibo.cn/mblog/oripic?id=L6aiuxlHK&u=d_bingbujiandan-9955880b30,,Li Zeliang frowned and discovered that the incident was not a simple web link
1860563805,L61WSjM0t,,告白了个寂寞#罗云熙的栗子铺##良言写意#  [组图共2张]原图,394219,390367,48097,2021-12-14 18:32:42 来自厉择良的iPhone客户端,https://h5.sinaimg.cn/m/emoticon/icon/default/d_landelini-609e5583df.png,https://weibo.cn/mblog/oripic?id=L61WSjM0t&u=d_landelini-609e5583df,,I confessed to being lonely [2 photos in total] Original picture
1860563805,L60cH2Yrf,,厉择良复仇记100%，名侦探阿衍上线 #idoltube##良言写意##罗云熙的栗子铺# 网页链接,377340,337913,43533,2021-12-14 14:06:10 来自厉择良的iPhone客户端,,,,"Li Zeliang's Revenge 100%, Detective Ah Yan launched a website link"
1860563805,L5LfktUoW,https://weibo.cn/comment/L5LeKlqpB?rl=1#cmtfrm,转发了 央视新闻 的微博:【今天，转发传递！#南京大屠杀之痛永不敢忘#】1937年12月13日，侵华日军在南京开始了40多天惨绝人寰的大屠杀，30余万同胞惨遭杀戮。每一位遇难者都是国家之伤、民族之痛。“昭昭前事，惕惕后人。”#今天国家公祭日#，以国之名祭奠同胞！勿忘历史，捍卫和平，吾辈自强！原图 赞[1150554] 原文转发[1000000] 原文评论[293528]转发理由:铭记历史勿忘国殇，砥砺前行吾辈自强#南京大屠杀之痛永不敢忘#,153493,102439,13658,2021-12-13 00:01:28 来自厉择良的iPhone客户端,https://h5.sinaimg.cn/upload/2016/05/26/319/5337.gif,https://weibo.cn/mblog/oripic?id=L5LfktUoW&u=5337,,"Retweeted CCTV News on Weibo: [Today, retweet!] On December 13, 1937, the Japanese invading China began a horrific massacre of more than 40 days in Nanjing. More than 300,000 compatriots were brutally murdered. Every victim is a national injury and a national pain. “What happened before, be wary of future generations.” , pay tribute to our compatriots in the name of the country! Don't forget history, defend peace, and strengthen our generation! Original Tuzan [1150554] Original Retweet [1000000] Original Comment [293528] Retweet Reason: Remember history, don't forget the country's past, and forge ahead and strengthen our generation"
1860563805,L57p6Ddvl,,#良言写意# @程潇 9宫格拖鞋图在线供选，不够还有…原图,410960,384955,15810,2021-12-08 18:35:41 来自厉择良的iPhone客户端,https://h5.sinaimg.cn/m/emoticon/icon/default/d_touxiao-0d995330b6.png,https://weibo.cn/mblog/oripic?id=L57p6Ddvl&u=d_touxiao-0d995330b6,,"@程潇 9 square slippers pictures are available online, that's not enough, and... original image"
1860563805,L54x9gIEm,,#罗云熙的栗子铺# 开张了，今天的第一份栗子就替厉择良送给大家#良言写意# 绿洲原图,449204,379733,37527,2021-12-08 11:17:15 来自绿洲APP,https://h5.sinaimg.cn/m/emoticon/icon/default/d_ku-774d16f5ce.png,https://weibo.cn/mblog/oripic?id=L54x9gIEm&u=d_ku-774d16f5ce,,"Now open, today's first batch of chestnuts will be given to everyone for Li Zeliang with the original oasis picture"
1860563805,L4XgQdMCz,,厉择良的厉是厉害的厉#良言写意##idoltube# 罗云熙Leo的微博视频,413499,388358,43585,2021-12-07 16:47:51 来自厉择良的iPhone客户端,https://h5.sinaimg.cn/m/emoticon/icon/default/d_bingbujiandan-9955880b30.png,https://weibo.cn/mblog/oripic?id=L4XgQdMCz&u=d_bingbujiandan-9955880b30,https://m.weibo.cn/s/video/show?object_id=1034:4711810977431664&fromWap=1,Li Zeliang's Li is amazing Li Luo Yunxi Leo's Weibo video
1860563805,L4VpS8XjW,,冬季来临气温骤降，对于许多偏远地区乡村儿童、灾区群众和基层工作者来说，这个冬天需要更多关怀。希望大家和我一起关注过冬困境群体，支持2021微博温暖季#穿越风雪拥抱你#活动，让他们在这个冬天不再寒冷~@微公益 @微博共益计划 @微博明星原图,151264,165161,12141,2021-12-07 12:04:36 来自厉择良的iPhone客户端,https://wx4.sinaimg.cn/wap180/0021UJDDgy1gx54zsejhvj60ku112wra02.jpg,https://weibo.cn/mblog/oripic?id=L4VpS8XjW&u=0021UJDDgy1gx54zsejhvj60ku112wra02,,"Winter is coming to a sharp drop in temperature. For many rural children in remote areas, people in disaster areas, and grassroots workers, this winter needs more care. I hope everyone will follow groups in need during the winter with me and support the 2021 Weibo Warm Season Campaign so they won't be cold this winter~ @微公益 @微博共益计划 @微博明星原图"
1860563805,L4N9ywxog,,厉择良什么时候辞舅迎新？#良言写意今日更新##良言写意#  [组图共2张]原图,463405,453722,49684,2021-12-06 15:02:26 来自厉择良的iPhone客户端,https://h5.sinaimg.cn/m/emoticon/icon/default/d_bingbujiandan-9955880b30.png,https://weibo.cn/mblog/oripic?id=L4N9ywxog&u=d_bingbujiandan-9955880b30,,When did Li Zeliang resign from his uncle and welcome the new one? [A total of 2 photos] Original picture
1860563805,L4LbCimXb,https://weibo.cn/comment/L4LaPgnKJ?rl=1#cmtfrm,转发了 利柏特Liberte 的微博:逐光而行，少年有知而无畏或许，你会更喜欢现在的我我是@利柏特Liberte请和我一起，向未来探索吧原图 赞[37499] 原文转发[123250] 原文评论[2365]转发理由:很帅,151721,121887,8761,2021-12-06 10:02:01 来自厉择良的iPhone客户端,https://h5.sinaimg.cn/upload/2016/05/26/319/5338.gif,https://weibo.cn/mblog/oripic?id=L4LbCimXb&u=5338,,"Retweeted Liberte Liberte's Weibo: Follow the Light, the teenager is intelligent and fearless, maybe you'll like me better now I'm @利柏特Liberte请和我一起, let's explore the future [37499] Retweet the original post [123250] Original comment [2365] Reason for retweet: Very handsome"
1860563805,L4cGR6hq6,,🎥 绿洲原图,381270,348152,52381,2021-12-02 18:12:50 来自绿洲APP,https://wx2.sinaimg.cn/wap180/0021UJDDly3gwznjqf6tej61kw16okd402.jpg,https://weibo.cn/mblog/oripic?id=L4cGR6hq6&u=0021UJDDly3gwznjqf6tej61kw16okd402,,🎥 Oasis original picture
1860563805,L4bsQwkt8,,是时候展现真正的技术了🏸#良言写意##idoltube# 罗云熙Leo的微博视频,383131,400280,52109,2021-12-02 15:05:35 来自厉择良的iPhone客户端,,,https://m.weibo.cn/s/video/show?object_id=1034:4709973566095510&fromWap=1,It's time to show real technology 🏸 Luo Yunxi Leo's Weibo video
1860563805,L41yZc8oi,,让我看看是谁想让厉择良把金丝眼镜焊死#良言写意#  [组图共3张]原图,412627,329434,51804,2021-12-01 13:53:14 来自厉择良的iPhone客户端,https://h5.sinaimg.cn/m/emoticon/icon/default/d_bingbujiandan-9955880b30.png,https://weibo.cn/mblog/oripic?id=L41yZc8oi&u=d_bingbujiandan-9955880b30,,Let me see who wants Li Zeliang to have his gold glasses welded [3 photos in total] Original picture
1860563805,L3TKZE17f,,#良言写意# 假如你没失忆的话，那应该就是没失忆了。@程潇原图,426380,373921,66633,2021-11-30 18:00:51,https://wx3.sinaimg.cn/wap180/0021UJDDly1gwxby1dlk6j61jk1jk4qq02.jpg,https://weibo.cn/mblog/oripic?id=L3TKZE17f&u=0021UJDDly1gwxby1dlk6j61jk1jk4qq02,,"If you haven't lost your memory, then you probably haven't. @程潇原图"
1860563805,L3RrHrB2W,,#良言写意全员faker# 集团棋子？一切尽在厉总掌握之中 #良言写意开播##良言写意#原图,374210,343931,51835,2021-11-30 12:07:49,https://h5.sinaimg.cn/m/emoticon/icon/default/d_ku-774d16f5ce.png,https://weibo.cn/mblog/oripic?id=L3RrHrB2W&u=d_ku-774d16f5ce,,Group pawns? Everything is under the control of Mr. Li. Original picture
1860563805,L3HGkyyDA,,厉择良和苏写意的故事即将开启~#良言写意# 罗云熙Leo的微博视频,410954,347517,69331,2021-11-29 11:16:24 来自微博视频号,,,https://m.weibo.cn/s/video/show?object_id=1034:4708828273639502&fromWap=1,The story of Li Zeliang and Su Jiyi is about to unfurt~ Luo Yunxi Leo's Weibo video
1860563805,L3j71cnlX,,上了一堂网课 绿洲  [组图共2张]原图,493930,364899,73424,2021-11-26 20:43:28 来自绿洲APP,https://h5.sinaimg.cn/m/emoticon/icon/default/d_haha-0ec05e6dad.png,https://weibo.cn/mblog/oripic?id=L3j71cnlX&u=d_haha-0ec05e6dad,,I took an online course in an oasis [2 photos in total] Original picture
1860563805,L3eUlvtSb,,#良言写意#你看到的我，未必是真的我。厉择良蛰伏上线解密真相，正式开启倒数计时。#良言写意定档#原图,615087,411539,66466,2021-11-26 10:01:16,https://wx1.sinaimg.cn/wap180/0021UJDDgy1gwsbmfs5nfj63q45l6u1202.jpg,https://weibo.cn/mblog/oripic?id=L3eUlvtSb&u=0021UJDDgy1gwsbmfs5nfj63q45l6u1202,,What you see of me isn't necessarily who I am. Li Zeliang went online to decipher the truth and officially began the countdown. original picture
1860563805,L2PMFhdoX,,@SA英雄联盟手游电子竞技俱乐部 合伙人叠加buff变身明星主理，想不到我还有“两副面孔”吧～ 11月27日16：00 ，换个战场，英雄联盟手游，看我登场。#头号新星##向职业资格进发#  [组图共2张]原图,383426,338891,58671,2021-11-23 18:03:40,https://wx1.sinaimg.cn/wap180/0021UJDDly1gwp8pfn0hqj64452bcb2f02.jpg,https://weibo.cn/mblog/oripic?id=L2PMFhdoX&u=0021UJDDly1gwp8pfn0hqj64452bcb2f02,,"Partner @SA英雄联盟手游电子竞技俱乐部 superimposed buff to become a star manager. Unexpectedly, I still have “two faces” ~ At 16:00 on November 27, change the battlefield, League of Legends mobile game, watch me debut. [A total of 2 photos] Original picture"
1860563805,L2NyjnvYi,,一些初冬日常#每日星随拍# 绿洲  [组图共9张]原图,597533,1000000,95706,2021-11-23 12:22:49 来自绿洲APP,https://h5.sinaimg.cn/m/emoticon/icon/default/d_haha-0ec05e6dad.png,https://weibo.cn/mblog/oripic?id=L2NyjnvYi&u=d_haha-0ec05e6dad,,Some early winter oases for everyday life [A total of 9 photos] Original picture
1860563805,L1aStjI6C,,祝@芭莎珠宝 十三周年快乐~ http://t.cn/A6xbu45O  [组图共4张]原图,419828,456896,86665,2021-11-12 20:05:03 来自绿洲APP,https://wx3.sinaimg.cn/wap180/0021UJDDly3gwcmebnakoj61891kwb2902.jpg,https://weibo.cn/mblog/oripic?id=L1aStjI6C&u=0021UJDDly3gwcmebnakoj61891kwb2902,,Happy 13th anniversary to @芭莎珠宝 ~ http://t.cn/A6xbu45O [4 photos in total] Original image
1860563805,L0JBs6yET,,他们在烈火中逆行，在险境里救援，在洪水中坚守……没有生来英勇，只是选择无畏。他们有一个共同的名字叫做“火焰蓝”。今天是119消防宣传日，和我一起#点亮火焰蓝#，关注消防安全，致敬逆行英雄！原图,361219,329906,18500,2021-11-09 22:38:56,https://wx1.sinaimg.cn/wap180/0021UJDDgy1gw99zjtsz8j60ku112e8102.jpg,https://weibo.cn/mblog/oripic?id=L0JBs6yET&u=0021UJDDgy1gw99zjtsz8j60ku112e8102,,"They walked retrograde in flames, rescued in dangerous situations, persevered in floods... they weren't born to be brave; they just chose to be fearless. They have a common name called “Fire Blue.” Today is 119 Fire Awareness Day. Join me to pay attention to fire safety and pay tribute to retrograde heroes! original picture"
1860563805,L0pRuolJG,,请记住我的样子 绿洲  [组图共4张]原图,467938,346156,44444,2021-11-07 20:23:32 来自绿洲APP,https://h5.sinaimg.cn/m/emoticon/icon/default/d_ku-774d16f5ce.png,https://weibo.cn/mblog/oripic?id=L0pRuolJG&u=d_ku-774d16f5ce,,Please remember the oasis I look like [4 photos in total] Original picture
1860563805,L0ns26zLg,,立冬快乐❄️ 绿洲  [组图共2张]原图,408786,322805,22226,2021-11-07 14:15:18 来自绿洲APP,https://wx1.sinaimg.cn/wap180/0021UJDDly3gw6k6whb9mj61kw1001kx02.jpg,https://weibo.cn/mblog/oripic?id=L0ns26zLg&u=0021UJDDly3gw6k6whb9mj61kw1001kx02,,Happy Winter ❄️ Oasis [A total of 2 photos] Original picture
1860563805,L0iu3mtNe,,2021不破不立！！原图,471751,322924,22085,2021-11-07 01:36:34,https://wx2.sinaimg.cn/wap180/0021UJDDgy1gw5y7wx6rlj62kg1xcqv502.jpg,https://weibo.cn/mblog/oripic?id=L0iu3mtNe&u=0021UJDDgy1gw5y7wx6rlj62kg1xcqv502,,2021 is unbreakable!! original picture
1860563805,L0gJizI8K,,罗云熙Leo的微博视频,232060,20039,212461,2021-11-06 21:08:38 来自微博直播平台,,,https://m.weibo.cn/s/video/show?object_id=1042211:4700704930201649&fromWap=1,Luo Yunxi Leo's Weibo video
1860563805,L03bR1OTP,,#长月烬明# 澹台烬，后来，你和苏苏怎么样了？@长月烬明官微 罗云熙Leo的微博视频,1046682,655967,167235,2021-11-05 10:40:31 来自微博视频号,,,https://m.weibo.cn/s/video/show?object_id=1034:4700122391707685&fromWap=1,Yantai Ashes. What happened to you and Su Su later? @长月烬明官微 Luo Yunxi Leo's Weibo video
1860563805,KEZxkmRfr,,#国民豆干好巴食# 地道川味零食，共享巴食时光！上天猫搜索“好巴食旗舰店”10月20日8点-10月31日22点，有万份爆款免定金、付定金享大额优惠等活动，更多折扣尽在#好巴食双十一# ！快来get我的@好巴食 同款零食，和我一起开启川味美食之旅!网页链接 罗云熙Leo的微博视频,613589,561799,85594,2021-10-29 18:00:36 来自微博视频号,,,https://m.weibo.cn/s/video/show?object_id=1034:4697696418857060&fromWap=1,"Authentic Sichuan-style snacks, share the Pakistani meal time! Go to Tmall and search for “Haobaishu Flagship Store” from October 20 at 8 o'clock to October 31 at 22 o'clock. There are 10,000 hot sales, no deposit, big discounts, etc., and more discounts are available! Come get the same snacks as my @好巴食 and start a Sichuan-style food journey with me! The website links to Luo Yunxi Leo's Weibo video"
1860563805,KEgLKDhlw,https://weibo.cn/comment/KEgKK4dsO?rl=1#cmtfrm,转发了 央视新闻 的微博:#抗美援朝71周年#【转！#今天的和平是我们用胜利赢来的#】“雄赳赳，气昂昂，跨过鸭绿江！”今日，此刻，14亿人共同纪念志愿军抗美援朝出国作战71周年，铭记伟大胜利！一起致敬英勇的志愿军战士，最可爱的人！原图 赞[33372] 原文转发[226511] 原文评论[3812]转发理由:#抗美援朝71周年# 铭记历史珍爱和平，人民英雄永垂不朽！,194587,216093,24529,2021-10-25 00:02:31,https://h5.sinaimg.cn/upload/2016/05/26/319/5337.gif,https://weibo.cn/mblog/oripic?id=KEgLKDhlw&u=5337,,"Retweeted CCTV News on Weibo: [Go!] “Majestic and powerful, crossing the Yalu River!” Today, at this moment, 1.4 billion people are jointly commemorating the 71st anniversary of the volunteer army's fight against the US and aid North Korea, and remember the great victory! Let's pay tribute to the heroic volunteers, the loveliest people! Original Tuzan [33372] Original Retweet [226511] Original Comment [3812] Retweet Reason: Remember history, cherish peace, and people's heroes are immortal!"
1860563805,KDOB8bq51,https://weibo.cn/comment/KDOtgndsN?rl=1#cmtfrm,转发了 央视新闻 的微博:【今天，转发这条微博！#纪念二万五千里的奇迹#】85年前，在漫漫征途中，红军将士视死如归、一往无前，以必胜的信念创造了气吞山河的奇迹。今天，#长征胜利纪念日#，一起致敬先烈！祖国万岁！原图 赞[284443] 原文转发[1000000] 原文评论[34674]转发理由:不忘初心坚守恒心，致敬先烈#纪念二万五千里的奇迹#，传承长征精神！#长征胜利纪念日#,137731,154578,23856,2021-10-22 00:19:26,https://h5.sinaimg.cn/upload/2016/05/26/319/5337.gif,https://weibo.cn/mblog/oripic?id=KDOB8bq51&u=5337,,"Retweeted CCTV News on Weibo: [Today, retweet this Weibo!] Eighty-five years ago, during a long journey, Red Army generals treated death as if they were at home, and created a miracle that engulfed mountains and rivers with their belief that they would win. Today, let's pay tribute to the martyrs! Long live the motherland! Original Tuzan [284443] Original Retweet [1000000] Original Comment [34674] Retweet Reason: Don't forget the original intention, stick to your perseverance, pay tribute to the martyrs, and pass on the spirit of the Long March!"
1860563805,KCL826IE7,,今天是追光者杀青的日子，但是很遗憾在这样的日子中受伤了。不过请大家放心，我已经第一时间接受了紧急处理，目前已无大碍。作为演员在拍摄过程中难免会有一些意外，这是这个职业的特殊性，但同时这个职业也让我有机会得到更多宝贵的体会。在这部剧的拍摄中，我深刻的感受到公益救援的不易，感受到队...全文原图,522566,431660,50262,2021-10-15 01:39:13,https://wx3.sinaimg.cn/wap180/0021UJDDgy1gvfd347hyuj628e28ehdu02.jpg,https://weibo.cn/mblog/oripic?id=KCL826IE7&u=0021UJDDgy1gvfd347hyuj628e28ehdu02,,"Today is a day for the Light Chasers to Kill Youth, but unfortunately I got hurt in such a day. However, please rest assured that I have received emergency treatment as soon as possible, and it is no big deal so far. As an actor, I will inevitably have some accidents during filming. This is a special feature of this career, but at the same time, this career also gave me the opportunity to get more valuable experiences. In the filming of this drama, I deeply felt the difficulties of charity rescue, and felt the team... Full text"
1860563805,KBLuNrZ7E,https://weibo.cn/comment/KBvu4xuDM?rl=1#cmtfrm,转发了 爱奇艺公益频道 的微博:#日行一善[超话]#【镜头里的山村孩子】9月，志愿者@肖燕 走进贵州省六盘水市安柱小学，与山村孩子近距离接触❤️倾听他们心底的声音：“我想当老师、我想当医生、我想做一名警察……”面对镜头略显羞涩的孩子们，在畅想未来的时候，还是大声说出了自己的梦想，眼里闪耀着光芒✨。来爱奇艺公益频道🥝...全文 赞[10588] 原文转发[145910] 原文评论[331]转发理由:希望大家能够一起关爱留守儿童，传递温暖助力健康成长//@肖燕:第一次自己上手拍上手剪，剪辑方面可能比较粗糙，大家多包涵，希望更多的人能够关注到留守儿童，关爱他们,254551,115635,15722,2021-10-08 12:45:00,https://h5.sinaimg.cn/upload/2016/05/26/319/5337.gif,https://weibo.cn/mblog/oripic?id=KBLuNrZ7E&u=5337,,"Retweeted on iQiyi Charity Channel's Weibo: [Mountain Village Kids in the Camera] In September, volunteer @肖燕 walked into Anzhu Elementary School in Liupanshui City, Guizhou Province to get up close and personal with the children in the mountain village ❤️ Listen to the voices in their hearts: “I want to be a teacher, I want to be a doctor, I want to be a police officer...” The children, who were slightly shy in the face of the camera, still spoke out loud about their dreams when imagining the future ✨. Come to iQiyi Charity Channel 🥝... Like the full article [10588] Retweet the original article [145910] Original review [331] Reason for retweeting: I hope everyone can take care of left-behind children together and spread warmth to help them grow healthily//@肖燕: This is the first time I clap my hands and cut them. The editing aspect may be rough. Everyone is patient. I hope more people can pay attention to left-behind children and care for them"
1860563805,KBKq07KCY,,风已经有了秋天的味道，你有没有照顾好自己？很高兴成为@丝塔芙Cetaphil 洁面代言人，让我用#丝塔芙小云朵洁面# 抚平肌肤“小情绪”！它如云朵般温和，泡沫细腻绵密，深层净澈，一泵舒缓，给你健康守护～ #罗云熙的丝塔芙洁面# 丝塔芙小云朵洁面210ml氨基酸表活洁面舒缓深层清洁泡沫洗面奶 如云温和，一泵舒缓,618400,655499,80391,2021-10-08 10:00:26 来自微博视频号,,,,"The wind already smells like autumn, have you taken care of yourself? Happy to be @丝塔芙Cetaphil's cleansing ambassador, let me use it to calm my skin's “little mood”! It is as gentle as a cloud, the foam is fine and dense, and the layer is deep and clear. One pump soothes and protects your health~ Staf Little Cloud Cleanser 210ml Amino Acid Surface Revitalizing Cleanser soothes and deeply cleanses the foam cleanser as gentle as a cloud, one pump soothes"
1860563805,KBiUe3WyN,,不破不立，LPL加油！#S11超玩星观赛##2021全球总决赛#原图,416953,374645,60908,2021-10-05 11:57:59,https://wx3.sinaimg.cn/wap180/0021UJDDly1gv4armcoj8j62611g17wh02.jpg,https://weibo.cn/mblog/oripic?id=KBiUe3WyN&u=0021UJDDly1gv4armcoj8j62611g17wh02,,"Unbreakable, go LPL! original picture"
1860563805,KACvamsy2,https://weibo.cn/comment/KACuP7anC?rl=1#cmtfrm,转发了 央视新闻 的微博:#祝新中国生日快乐#【今日，此刻，一起转发这条微博！祝福祖国！🇨🇳】今天，#中华人民共和国成立72周年#，今天，14亿中华儿女为你庆生！一起传递写下你的祝福吧！祖国，我爱你！原图 赞[1300835] 原文转发[1000000] 原文评论[303192]转发理由:祝福祖国生日快乐，为今朝华夏喝彩🇨🇳#祝新中国生日快乐#,78541,116912,24606,2021-10-01 00:00:53,https://h5.sinaimg.cn/upload/2016/05/26/319/5337.gif,https://weibo.cn/mblog/oripic?id=KACvamsy2&u=5337,,"Retweeted CCTV News on Weibo: [Today, at this moment, let's retweet this Weibo! Bless the motherland! 🇨🇳】Today, today, 1.4 billion Chinese sons and daughters celebrate your birthday! Let's pass on and write down your blessings together! Motherland, I love you! Original Picture Like [1300835] Original Retweet [1000000] Original Comment [303192] Retweet Reason: Happy birthday to the motherland and cheer for today's China 🇨🇳"
1860563805,KAxpO17Q4,https://weibo.cn/comment/KAt4o3naT?rl=1#cmtfrm,转发了 人民日报 的微博:【今日中国已非往昔，我们都好请您放心！】今天，#烈士纪念日#。天地英雄气，千秋尚凛然。一起发条微博，告慰先烈，今日中国正是你们心心念念的“可爱的中国”！#今天鲜花献给英烈#原图 赞[103420] 原文转发[1000000] 原文评论[15954]转发理由:#烈士纪念日# 追思敬仰致敬先辈，人民英雄永垂不朽！,107220,111511,19150,2021-09-30 11:03:56,https://h5.sinaimg.cn/upload/2016/05/26/319/5337.gif,https://weibo.cn/mblog/oripic?id=KAxpO17Q4&u=5337,,"Retweeted on People's Daily's Weibo: [Today's China is not what it used to be, please don't worry!] Today,. Heaven and earth are heroic, and they are still awe-inspiring. Let's post a tweet to comfort the martyrs. Today's China is the “lovely China” you have in mind! Original Picture Like [103420] Original Retweet [1000000] Original Comment [15954] Retweet Reason: Remembering, admiring and paying tribute to our ancestors, the people's heroes are immortal!"
1860563805,KApE786rJ,,今天你们运动了吗？#X挑战赛##趣味运动挑战# 罗云熙Leo的微博视频,625251,553211,46249,2021-09-29 15:17:13 来自微博视频号,,,https://m.weibo.cn/s/video/show?object_id=1034:4686778918174738&fromWap=1,Are you exercising today? Luo Yunxi Leo's Weibo video
1860563805,KA630hrHj,,比个耶✌🏻️ 绿洲原图,572051,467644,50389,2021-09-27 13:23:36 来自绿洲APP,https://wx2.sinaimg.cn/wap180/0021UJDDgy1guv4mvrbgyj61kw16o7q702.jpg,https://weibo.cn/mblog/oripic?id=KA630hrHj&u=0021UJDDgy1guv4mvrbgyj61kw16o7q702,,For example ✌🏻️ Oasis original picture
1860563805,Kzb6J9FxI,,和你们分享一下今天的午餐祝大家中秋节快乐！ 绿洲  [组图共6张]原图,416989,389251,61182,2021-09-21 12:26:12 来自绿洲APP,https://h5.sinaimg.cn/m/emoticon/icon/default/d_touxiao-0d995330b6.png,https://weibo.cn/mblog/oripic?id=Kzb6J9FxI&u=d_touxiao-0d995330b6,,I would like to share with you today's lunch and wish everyone a happy Mid-Autumn Festival! Oasis [6 photos in total] original picture
1860563805,KyDWycqop,https://weibo.cn/comment/KyDWnhvzi?rl=1#cmtfrm,转发了 央视新闻 的微博:#九一八90周年#【这段历史，不能忘，不敢忘！】1931年9月18日，“九一八”事变爆发，白山黑水间，中国人民奋起抵抗。90年过去，曾经的硝烟已散；但脚下这片土地，是先烈浴血守卫的山河！#勿忘九一八#！缅怀先辈，铭记历史，吾辈自强！原图 赞[1526849] 原文转发[1000000] 原文评论[189316]转发理由:不忘曾经烽烟起，心中长鸣警钟声！勿忘国耻，爱我中华#九一八90周年#,62864,70561,21292,2021-09-18 00:00:29,https://h5.sinaimg.cn/upload/2016/05/26/319/5337.gif,https://weibo.cn/mblog/oripic?id=KyDWycqop&u=5337,,"Retweeted CCTV News on Weibo: [This history must not be forgotten, never forgotten!] On September 18, 1931, the “9/18” incident broke out. Between Baishan and black water, the Chinese people rose up resistance. 90 years have passed, and the smoke of the past has dissipated; but the land underfoot is a mountain river guarded by martyrs with blood!! Remember our ancestors, remember history, and improve our generation! Original Picture Like [1526849] Original Article Retweeted [1000000] Original Comment [189316] Retweet Reason: Don't forget that there were fireworks, and an alarm bell rang in my heart! Don't forget our national shame, love me, China"
1860563805,KwEZRpYts,,劳逸结合 绿洲 罗云熙Leo的微博视频,617467,623480,81242,2021-09-04 23:00:47 来自微博视频号,,,https://m.weibo.cn/s/video/show?object_id=1042200:4677840864739372&fromWap=1,Lao Yi combines Oasis Luo Yunxi Leo's Weibo video
